airport,airport_iata,country,city,rental_length,start_date,start_time,return_date,return_time,date_offset,deposit_price,drive_away_price,price,currency,product_name,product_id,airbags,aircon,free_cancellation,doors,group,seats,transmission,mileage,supplier_name,average,cleanliness,condition,dropoff_time,efficiency,location,pickup_time,value_for_money,no_of_ratings,rental_days,total_price
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,314.36,314.36,314.36,CHF,Ford Mondeo Estate,615296901,1,1,1,4,Standard,5,Automatic,Unlimited km,Budget,8.6,9.1,8.8,9.4,8.4,8.8,8.6,7.6,2368,2,943.08
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,291.8,291.8,291.8,CHF,Volkswagen Passat Estate,714539356,1,1,1,4,Standard,5,Automatic,Unlimited km,Enterprise,8.1,7.8,7.7,9.3,8.6,8.4,7.2,7.6,556,2,875.4000000000001
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,291.8,291.8,291.8,CHF,Volkswagen Passat,714538771,1,1,1,5,Standard,5,Automatic,Unlimited km,Enterprise,8.1,7.8,7.7,9.3,8.6,8.4,7.2,7.6,556,2,875.4000000000001
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,449.5,449.5,449.5,CHF,Volvo S90,672809166,1,1,1,5,Premium,5,Automatic,Unlimited km,Thrifty,8.3,8.7,8.5,8.8,8.5,8.3,7.8,7.5,749,2,1348.5
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,330.91,330.91,330.91,CHF,Ford Mondeo Estate,563842728,1,1,1,4,Standard,5,Automatic,Unlimited km,Avis,8.1,8.8,8.1,8.9,8.0,8.9,7.9,7.0,448,2,992.73
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,434.98,434.98,434.98,CHF,Mercedes E-Class Estate,668631506,1,1,1,4,Premium,5,Automatic,Unlimited km,Sixt,8.2,9.0,8.5,9.1,8.4,8.6,7.2,7.6,811,2,1304.94
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,483.17,483.17,483.17,CHF,Audi Q8 4x4 GPS,741564011,1,1,1,4,Luxury,5,Automatic,600 kilometres per rental,Europcar,8.6,9.0,8.9,9.4,8.6,8.8,8.0,7.8,2584,2,1449.51
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,368.96,368.96,368.96,CHF,Mercedes CLA Shooting Brake,645403818,1,1,1,5,Standard,5,Automatic,Unlimited km,Sixt,8.2,9.0,8.5,9.1,8.4,8.6,7.2,7.6,811,2,1106.8799999999999
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,636.9,636.9,636.9,CHF,Mercedes GLE GPS,616735228,1,1,1,5,Luxury,5,Automatic,Unlimited km,Hertz,8.5,9.1,8.9,9.1,8.4,8.9,8.1,7.7,1058,2,1910.6999999999998
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,915.57,915.57,915.57,CHF,Audi Q7,693131561,1,1,1,4,Luxury,5,Automatic,Unlimited km,Europcar,8.8,9.1,8.9,8.9,9.1,8.9,7.6,8.3,78,2,2746.71
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,393.15,393.15,393.15,CHF,BMW 3 Series Estate,642518281,1,1,1,4,Full-size,5,Automatic,Unlimited km,Hertz,8.5,9.1,8.9,9.1,8.4,8.9,8.1,7.7,1058,2,1179.4499999999998
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,613.35,613.35,613.35,CHF,Volvo XC90,646927348,1,1,1,4,Full-size,7,Automatic,Unlimited km,Hertz,8.5,9.1,8.9,9.1,8.4,8.9,8.1,7.7,1058,2,1840.0500000000002
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,374.16,374.16,374.16,CHF,Skoda Octavia Estate,736063136,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Alamo,7.5,8.0,7.7,8.9,7.5,7.6,6.3,7.0,3080,2,1122.48
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,396.84,396.84,396.84,CHF,Skoda Octavia Estate,715108081,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Enterprise,8.1,7.8,7.7,9.3,8.6,8.4,7.2,7.6,556,2,1190.52
Zurich Airport,ZRH,CH,Zürich,2,2023-07-25,10:00,2023-07-27,10:00,0,660.7,660.7,660.7,CHF,Mercedes S-Class GPS,672571781,1,1,1,4,Special,5,Automatic,Unlimited km,Hertz,8.5,9.1,8.9,9.1,8.4,8.9,8.1,7.7,1058,2,1982.1000000000001
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,26.21,26.21,26.21,EUR,Fiat 500,732336451,1,1,1,3,Mini,4,Manual,Unlimited km,Klass Wagen,7.8,8.9,8.7,8.5,8.0,7.7,5.3,7.5,2411,2,78.63
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,31.61,31.61,31.61,EUR,Volkswagen Polo,732336381,1,1,1,4,Economy,4,Manual,Unlimited km,Klass Wagen,7.8,8.9,8.7,8.5,8.0,7.7,5.3,7.5,2411,2,94.83
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,36.66,36.66,36.66,EUR,Seat Leon,699853316,1,1,1,4,Compact,5,Manual,Unlimited km,Record Go,7.9,9.1,8.4,8.6,8.1,7.3,5.9,7.8,3071,2,109.97999999999999
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,29.61,29.61,29.61,EUR,Toyota Aygo,732336386,1,1,1,2,Mini,4,Manual,Unlimited km,Klass Wagen,7.8,8.9,8.7,8.5,8.0,7.7,5.3,7.5,2411,2,88.83
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,42.06,42.06,42.06,EUR,Volkswagen Taigo,732785956,1,1,1,4,Economy,5,Manual,Unlimited km,Klass Wagen,7.8,8.9,8.7,8.5,8.0,7.7,5.3,7.5,2411,2,126.18
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,40.21,40.21,40.21,EUR,Skoda Scala,732785951,1,1,1,4,Compact,5,Manual,Unlimited km,Klass Wagen,7.8,8.9,8.7,8.5,8.0,7.7,5.3,7.5,2411,2,120.63
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,33.42,33.42,33.42,EUR,Seat Ibiza,699853276,1,1,1,4,Economy,5,Manual,Unlimited km,Record Go,7.9,9.1,8.4,8.6,8.1,7.3,5.9,7.8,3071,2,100.26
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,30.61,30.61,30.61,EUR,Volkswagen Up!   ,732336401,1,1,1,4,Mini,4,Manual,Unlimited km,Klass Wagen,7.8,8.9,8.7,8.5,8.0,7.7,5.3,7.5,2411,2,91.83
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,42.06,42.06,42.06,EUR,Volkswagen Golf,732336371,1,1,1,4,Compact,5,Manual,Unlimited km,Klass Wagen,7.8,8.9,8.7,8.5,8.0,7.7,5.3,7.5,2411,2,126.18
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,31.82,31.82,31.82,EUR,Fiat 500,699853256,1,1,1,2,Mini,4,Manual,Unlimited km,Record Go,7.9,9.1,8.4,8.6,8.1,7.3,5.9,7.8,3071,2,95.46000000000001
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,45.29,45.29,45.29,EUR,Citroen C3 Aircross,732316236,1,1,1,4,Compact,5,Manual,Unlimited km,Green Motion,7.8,9.3,8.1,7.8,8.3,7.6,6.7,7.6,322,2,135.87
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,41.98,41.98,41.98,EUR,Peugeot 208,718620351,1,1,1,4,Economy,5,Manual,Unlimited mileage,CRC,8.1,9.4,9.4,8.4,8.2,7.6,6.8,7.6,500,2,125.94
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,44.1,44.1,44.1,EUR,Fiat 500,748050476,1,1,1,3,Mini,4,Manual,Unlimited km,Tangerine,9.1,10.0,10.0,9.2,9.4,7.7,8.3,9.8,4,2,132.3
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,41.57,41.57,41.57,EUR,Fiat 500,718732186,1,1,1,2,Mini,4,Manual,Unlimited mileage,CRC,8.1,9.4,9.4,8.4,8.2,7.6,6.8,7.6,500,2,124.71000000000001
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,40.39,40.39,40.39,EUR,Fiat 500,631897738,1,1,1,2,Mini,4,Manual,Unlimited km,Goldcar,7.4,8.1,7.4,8.9,7.4,8.1,6.5,6.7,11222,2,121.17
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,53.25,53.25,53.25,EUR,Renault Captur,631897753,1,1,1,4,Compact,5,Manual,Unlimited km,Goldcar,7.4,8.1,7.4,8.9,7.4,8.1,6.5,6.7,11222,2,159.75
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,45.78,45.78,45.78,EUR,Ford Fiesta,631897743,1,1,1,4,Economy,5,Manual,Unlimited km,Goldcar,7.4,8.1,7.4,8.9,7.4,8.1,6.5,6.7,11222,2,137.34
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,53.57,53.57,53.57,EUR,Volkswagen Passat,627336143,1,1,1,4,Standard,5,Manual,Unlimited km,Turisprime,7.8,8.8,8.6,8.9,7.6,7.1,6.5,7.9,3059,2,160.71
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,52.96,52.96,52.96,EUR,Renault Captur,740772681,1,1,1,4,Compact,5,Manual,Unlimited mileage,CRC,8.1,9.4,9.4,8.4,8.2,7.6,6.8,7.6,500,2,158.88
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,38.91,38.91,38.91,EUR,Opel Adam,631897733,1,1,1,2,Mini,4,Manual,Unlimited km,Goldcar,7.4,8.1,7.4,8.9,7.4,8.1,6.5,6.7,11222,2,116.72999999999999
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,47.14,47.14,47.14,EUR,Peugeot 208,732314481,1,1,1,4,Economy,5,Manual,Unlimited km,Green Motion,7.8,9.3,8.1,7.8,8.3,7.6,6.7,7.6,322,2,141.42000000000002
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,108.52,108.52,108.52,EUR,Nissan Qashqai   ,616854193,1,1,1,4,Intermediate,5,Manual,Unlimited km,Sixt,8.5,9.2,8.7,9.4,8.6,8.7,7.3,7.8,8923,2,325.56
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,53.47,53.47,53.47,EUR,Peugeot 308,718620371,1,1,1,4,Compact,5,Manual,Unlimited mileage,CRC,8.1,9.4,9.4,8.4,8.2,7.6,6.8,7.6,500,2,160.41
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,51.9,51.9,51.9,EUR,Seat Arona,729781361,1,1,1,4,Compact,5,Manual,Unlimited km,Surprice,6.7,7.9,7.5,7.0,6.7,6.5,5.4,6.7,560,2,155.7
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,122.1,122.1,122.1,EUR,SEAT Ateca,671646521,1,1,1,5,Intermediate,5,Manual,Unlimited mileage,Avis,8.2,8.9,8.5,9.2,8.6,8.3,7.0,7.5,1719,2,366.29999999999995
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,41.88,51.11,41.88,EUR,Peugeot 208,662780848,1,1,1,4,Economy,5,Manual,Unlimited km,Global Rent a Car,7.5,9.3,9.1,8.2,7.4,6.4,6.0,7.1,1148,2,134.87
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,76.19,76.19,76.19,EUR,Hyundai Tucson   ,743659751,1,1,1,4,Intermediate,5,Manual,Unlimited km,Record Go,7.9,9.1,8.4,8.6,8.1,7.3,5.9,7.8,3071,2,228.57
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,73.8,73.8,73.8,EUR,Volkswagen T-Cross,748050336,1,1,1,5,Compact,5,Manual,Unlimited km,Tangerine,9.1,10.0,10.0,9.2,9.4,7.7,8.3,9.8,4,2,221.39999999999998
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,79.44,79.44,79.44,EUR,Fiat 500,742771561,1,1,1,2,Mini,4,Manual,Unlimited km,Guerin,8.7,9.3,8.8,9.3,8.8,8.9,7.4,8.1,6201,2,238.32
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,48.8,48.8,48.8,EUR,Renault Megane,729781271,1,1,1,4,Compact,5,Manual,Unlimited km,Surprice,6.7,7.9,7.5,7.0,6.7,6.5,5.4,6.7,560,2,146.39999999999998
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,68.65,72.79,68.65,EUR,Opel Corsa,562998443,1,1,1,4,Economy,5,Manual,Unlimited km,Budget,8.5,9.2,9.0,9.1,8.7,8.6,7.3,8.0,3055,2,210.09000000000003
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,66.01,70.15,66.01,EUR,Citroen C1,562998518,1,1,1,2,Mini,4,Manual,Unlimited km,Budget,8.5,9.2,9.0,9.1,8.7,8.6,7.3,8.0,3055,2,202.17000000000002
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,79.99,79.99,79.99,EUR,Renault Captur,665442846,1,1,1,4,Compact,5,Manual,Unlimited km,Sixt,8.5,9.2,8.7,9.4,8.6,8.7,7.3,7.8,8923,2,239.96999999999997
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,53.17,62.4,53.17,EUR,Seat Leon,662781353,1,1,1,5,Compact,5,Manual,Unlimited km,Global Rent a Car,7.5,9.3,9.1,8.2,7.4,6.4,6.0,7.1,1148,2,168.74
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,58.67,58.67,58.67,EUR,Volkswagen Golf,627336138,1,1,1,4,Compact,5,Automatic,Unlimited km,Turisprime,7.8,8.8,8.6,8.9,7.6,7.1,6.5,7.9,3059,2,176.01
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,59.91,59.91,59.91,EUR,Peugeot 308,743152231,1,1,1,4,Compact,5,Automatic,Unlimited km,Green Motion,7.8,9.3,8.1,7.8,8.3,7.6,6.7,7.6,322,2,179.73
Lisbon Airport,LIS,PT,Lisbon,2,2023-07-25,10:00,2023-07-27,10:00,0,37.69,37.69,37.69,EUR,Fiat 500,748427841,1,1,1,2,Mini,4,Manual,Unlimited km,Surprice,6.7,7.9,7.5,7.0,6.7,6.5,5.4,6.7,560,2,113.07
